"product_id","text"
"403","상품명: Santa monica bikini - High rise bottom
상품 유형: 스포츠레저
브랜드명: 떨스티클럽
사용자 리뷰:
- 일단 바디프로필 의상으로 구매했어요 저는 !
보통 바디프로필 의상으로 많이 알려진 브랜드들이 많지만,
떨스티클럽을 원래도 좋아하는 브랜드인데,
산타 모니카 비키니가 너무 마음에 들어서 픽하게
되었습니다 😉♥️ 착용시 흘러내림 등등 불편한 점 없이 너무 좋았어요.
-> 사진보다 색상은 약간 밝은 것 같아요.
그래서 그냥 여름 휴가때도 이쁘게 입을 것 같습니다~~
- 예쁩니다! 프리사이즈라 작을까 걱정했는데 신축성이 좋은건지 맞긴 하네요 (95 입습니다) 브리프 스타일이다보니 많이 가려주는건 좋은데 아래위로 살짝 살이 튀어나오는건 있어요 (이건 그냥 제탓이지만…) 근데 사진에서도 보이지만 아래쪽이 바느질이 좀 잘못됐는지 살짝 울어요. 그래도 입으면 티는 안나고 예뻐서 만족합니다.
- 사진으로는 사각느낌 반하이웨스트라고 샌각했는데 그냥 삼각 같어요
- 비키니 평소에 절대 안입는데 이건 넘 예뻐서 벼르고 뱌르다 이번에 여행갈때 삿더여 바다랑 잘 어울릴거같다 생각은 했는데 실제로는 더더 잘 어울리구 사진 진쯔 잘나옵니다 그리고 뒤에서 봤을때가 ㄹㅇ이에여 끈디테일 좋고 응딩이에 로고포인트가 진짜 느즇임니다 가슴진심캐업는데 앞에 막혀있어서 더 조아요 딘짜넘좋아/다들사세요<<이거왜금지어인가요? 아니나만입을래 ㅂㅂ
- 착용한게 훨씬 예뻐요
여행가서 입으려고 샀는데 친구가 놀이공원 구리다고 뭐라하더니 실제로 입으니까 훨 예쁘다고 하더라구요
호텔수영장보다는 해변에서 훨씬 잘 어울려요!!! 만족스럽습니다
골반 좁고 마른 체형인 저에게도 딱 잘맞는 느낌이었습니다! 프리사이즈는 아닌거같아요
- 잘입엇어요 예뻐용 ㅎㅎ 다른종류도 사고시퍼지네요
- 쫀쫀해서 살이 삐져나오네요 ㅜ 살빼서 입어야될거같아요
이쁘긴 이뻐요 ㅎ 잘입을께요
- 유럽가서 입으려구요 캡도 짱짱하고 프린팅너무이뻐요
- 사진보다 더 예뻐요!!! 생각보다 하의가 작지는 않아서 편하게 입을것같아요!
- 독특한 색감과 디자인 너무 이뻐요 사이즈도 넉넉하니 잘맞아요"
"404","상품명: 베이비 모노키니 3color
상품 유형: 스포츠레저
브랜드명: 위크나인
사용자 리뷰:
- 블랙에 주황색라인 포인트되요
블랙이여서 악세사리 뭔들 다 잘 어울려요
- 사이즈는 여유있게 나와서 아담하신분들은 s도 클것 같아요
색감이나 디자인은 넘귀여운데 쫀쫀하진 않아서 입다보면 금방 늘어날것 같네요 브라패드도 얇은 스펀지라서 모양을 잡아주진 않아요 저렴한 맛에 몇번 입어야겠어용
- 배송이 빨라서 휴가때 바로 입을 수 있었어요 색감은 사진하고 똑같아서 너무 이쁘게 잘 입었습니다.
- 색감 너무 이뻐요 여름에 딱이에요
끈조절 되고 캡내장되어있어서 편하고 좋았어요
덕분에 즐겁게 휴가즐기고왔어요 이쁜 수영복 감사합니다!!
ㅠ근데 바다갔다오고 보니까 노랗게 이염..?되어있어서
조금 속상해요 상품 받자마자 입은건데ㅠ 어떻게 이염 지워서
다시 입을거에요ㅠㅠ
(까만건 모래인데.. 절대 수영복을 입고 바다 모래사장에 앉지 마세요...ㅎㅎ)
- 사진에서 보이듯 가슴라인 밑에 가로로쭉 선이 보여요 그리고 색이 매우 비쳐요! 왁싱 아니면 이너팬티 필수입니다
- 진챠 너무 귀엽네요 .. 가격대비 아주 만족합니다
너무 이뻐요
- 저렴한 가격에 색상도 귀여워요 물놀이는 안해봐서 젖엇을때의 후기는 없지만 포인트 되고 귀엽습니다 청반바지랑 매치하니 잘 어울렸어요!
- 힙한 수영복 디자인 찾았는데 만족합니당 ㅎㅎ 와이드 청바지랑 같이 입어도 넘 예뻐요~!
- 일단 색이 되게 찐합니다. 그래서 사진도 잘나와요!!ㅎㅎ신축성도 좋아서 편하게입었습니다.ㅋㅋ다만 팔뚝살 부각이 쪼오오끔 있구 미드 빈익빈부익부 엄청 심합니다..대책 강구필요합니다..마른분들, 글래머이신분들입으면 더 이쁠것같네용
- 체중이 많이 나가는데도 이뻐요 단독으로 입기는 부끄럽고 위에 커버업이랑 입는거 추천드립니다 잘늘어나고 사이즈도 괜찮고 착용감도 편해요 가격대비 좋습니다 색깔도 확실히 이뻐요!"
"405","상품명: [쿨탠다드] 우먼즈 러닝 4-inch 쇼츠 (블랙)
상품 유형: 스포츠레저
브랜드명: 무신사 스탠다드 스포츠
사용자 리뷰:
- 후기 다 찾아보고 구매했는데 사이즈 라지 시킬걸 ㅠㅠ 허리는 28-29입고, 속옷은 100 입어요. M사이즈 딱 잘 맞긴한데 그래서 아주 조금 불편합니다. 제품은 전반적으로 좋아서 다음에 라지 사이즈 추가 구매하려고 생각합니당 ㅎㅎ
- 두께가 두껍지 않아서 여름 운동복으로 좋아요
힙 윗부분에 핸드폰 넣을 수 있는 포켓있어서 좋아요 하지만 큰 핸드폰은 힘들것 같아요. 디자인도 마음에 듭니다!
- 아니 생각보다 진짜얇고 걍 바지안입은거같은데 또 비치지도않고 좋네요 ... 가격값을 하는것같기도하고 넘 얇아서 엥스럽기도하고...그래도 운동할때 딱좋아요.
- 헬스장에서 레깅스 위에 입을 드라이핏 러닝쇼츠용으로 구매했어요.
궁새하고 보니 뒤쪽 허리에 지퍼달린 포켓도 있네요.
저는 사용할 일 없을듯 하지만 실외에서는 유용할것 같습니다.
사이드 주머니도 깊어서 이어폰등 소지품을 넣기에 좋아요.
허리 밴드가 짱짱하고 넓어서 꽤 맘에 들었습니다.
다만 저는 한달 착용했는데 뒤쪽 허리 부분이 조금 틑어졌네요.
엉덩이 아래쪽 빛 반사테잎이 여러번 세탁후에 떼어지지
않을까 했는데 아직까지는 괜찮습니다. 이거 은근 포인트 되고
예쁜것 같네요.
- 운동복으로 딱이에요 너무 짧지도 않고 통기성도 좋아요
- 하나 사서 입다 괜찮아서 재구매했어요. 엉덩이 90넘어 L사이즈 샀더니 낙낙하니 좋아요. 속바지 없어 좀 조심해야되지만 괜찮아요. 뒷쪽 작은 포켓에 휴대폰도 들어가 편리해요.
- 러닝 입문용으로 입기 좋아요!
색상 많이 내주세요~
- 배드민턴 할 때 입으려고 샀으나 평소에도 잘 입고 다녀요 허리 타이트하지 않아 엄청 편하게 잘 입고 다닙니다 짧은게 다리 예뻐보여요
- 맘에들어요! 정말 시원하고 재질도 좋고 이 가격에 이정도면 굿이에용
- 좋아요 빨리 품절 풀렸음해요 소재좋아요 배송 쁘름
- 후기 다 찾아보고 구매했는데 사이즈 라지 시킬걸 ㅠㅠ 허리는 28-29입고, 속옷은 100 입어요. M사이즈 딱 잘 맞긴한데 그래서 아주 조금 불편합니다. 제품은 전반적으로 좋아서 다음에 라지 사이즈 추가 구매하려고 생각합니당 ㅎㅎ
- 두께가 두껍지 않아서 여름 운동복으로 좋아요
힙 윗부분에 핸드폰 넣을 수 있는 포켓있어서 좋아요 하지만 큰 핸드폰은 힘들것 같아요. 디자인도 마음에 듭니다!
- 아니 생각보다 진짜얇고 걍 바지안입은거같은데 또 비치지도않고 좋네요 ... 가격값을 하는것같기도하고 넘 얇아서 엥스럽기도하고...그래도 운동할때 딱좋아요.
- 헬스장에서 레깅스 위에 입을 드라이핏 러닝쇼츠용으로 구매했어요.
궁새하고 보니 뒤쪽 허리에 지퍼달린 포켓도 있네요.
저는 사용할 일 없을듯 하지만 실외에서는 유용할것 같습니다.
사이드 주머니도 깊어서 이어폰등 소지품을 넣기에 좋아요.
허리 밴드가 짱짱하고 넓어서 꽤 맘에 들었습니다.
다만 저는 한달 착용했는데 뒤쪽 허리 부분이 조금 틑어졌네요.
엉덩이 아래쪽 빛 반사테잎이 여러번 세탁후에 떼어지지
않을까 했는데 아직까지는 괜찮습니다. 이거 은근 포인트 되고
예쁜것 같네요.
- 운동복으로 딱이에요 너무 짧지도 않고 통기성도 좋아요
- 하나 사서 입다 괜찮아서 재구매했어요. 엉덩이 90넘어 L사이즈 샀더니 낙낙하니 좋아요. 속바지 없어 좀 조심해야되지만 괜찮아요. 뒷쪽 작은 포켓에 휴대폰도 들어가 편리해요.
- 러닝 입문용으로 입기 좋아요!
색상 많이 내주세요~
- 배드민턴 할 때 입으려고 샀으나 평소에도 잘 입고 다녀요 허리 타이트하지 않아 엄청 편하게 잘 입고 다닙니다 짧은게 다리 예뻐보여요
- 맘에들어요! 정말 시원하고 재질도 좋고 이 가격에 이정도면 굿이에용
- 좋아요 빨리 품절 풀렸음해요 소재좋아요 배송 쁘름"
"406","상품명: 페스티벌 뷔스티에 비키니 세트 수영복 화이트
상품 유형: 스포츠레저
브랜드명: 아이엠클레어
사용자 리뷰:
- 수영복 상의가 이뻐서 바지랑 입어도 예뻐요!
신축성 좋고 넘 편해요!
가볍습니다!

디자인이 넘 이뻐요❤️ 허리가 잘록해보여요
재질도 좋아요~~~~ 화이트인데 비침없어요!
-
-
- 편하고 너무 예뻐요 색감도 딱 생각했던 그대로고 어깨가 넓어서 착용할 때는 불편하지만 입고나선 좋아요
- 상의가 입기 좀 힘든데 그래도 예쁘고 너무 비키니스럽지 않아서 좋아요
-
- 청순하고 허리 강조되는 핏이 예쁩니다! 살 좀 더 빼서 입을게요 ㅎㅎ
- 진짜 이쁩니다. 실제로 입어보면 너무 잘샀다고 느낄 수 밖에 없어요.
-
- 157센티 43키로 딸애한테 잘 맞아요~
딸아이가 좋아합니다~
근데 실처리 마감은 깔끔하진 않습니다.~~"
"407","상품명: 워터 마블 모노키니 핑크
상품 유형: 스포츠레저
브랜드명: 코랄리크
사용자 리뷰: "
"408","상품명: 여성용 베이직 루즈핏 긴팔 래쉬가드 B603 아이보리
상품 유형: 스포츠레저
브랜드명: 튜브트리
사용자 리뷰:
- 루프핏으로 넉넉하게 입으려고 한사이즈 업해서 L구매 했는데 완전펑퍼짐한 스타일은 아니에요 평소 본인 사이즈보다 한사이즈 업하거나 더 크게 입고싶으시면 두사이즈 업하는걸 추천드려요
- 편하게 잘 입었어요
여름 물놀이 이거 하나면 겜 끝
- 무거워요
넉넉하게 사니까 핏이ㅜ너무 예쁨
저렴함
- 디자인 평범 무난해요~배송은 엄청빠르고 색감은 화면과똑같아요~
- 생각보다는 더 박시했지만 편하게 잘 입었어요!
물안에서 부풀어오르지도 않아서 좋았어요~
- 생각보다 다 박시했지만 편하게 입고 물놀이하기 좋았어요! 진짜 래쉬가드 입으니 피부 손상도 없고 너무 좋았어요!
- 제가 어깨가 넓은편인데 좁아보여서 좋긴해요! 근데 저 같은 체형은 스트라이트 체형이라 좀 부해보이는 감이 있네요 ㅜㅜ
- 사이즈 루즈하게 너무 잘 맞아요~
어깨가 넓은편이라 어깨라인 없는 티셔츠를 좋아하는데
자연스러워 보여서 좋아요^^
- 아이보리색에 좀 더 가까운 듯 하고요~
어깨가 넓은편인데 좁아보이면서 날씬해 보이는 것 같아요~
근데 사이즈가 작게 나온 것 같아요
박시하게 입고 싶었는데 그냥 약간 루즈한 정도예요
- 딱 붙는게 싫어서 큰사이즈로 샀는데 아주 널널하게 오버핏이예요.
이뻐요."
"409","상품명: 여성 반팔 크롭 골지 워터탑 (N/BLUE)
상품 유형: 스포츠레저
브랜드명: 디스커버리 익스페디션
사용자 리뷰:
- 하 이쁜데 고윤정 핏은 안나오네요 ㅎㅎ.. 생각보다 작고 입기 힘든데 입으면 또 들어가긴함..
- ㅋㅋ 입을만함 ㅇㅇ 브라없어도되고 편함
20글자 채워주ㅗ
-
- 어깨가 좀 많이 작은것 같긴한데..ㅋㅋ 물놀이 흰 바지랑 같이입으니까 확실히 더 이쁘네용 화사하니 물놀이가서 잘 입을듯용!
땀나서 입으면 절대 안들어가져요ㅋㅋ 벗을땐 혼자 못벗을거 같아요ㅠㅎ
- 95없어서 90시켰더니 애기옷인가 했어요..ㅋ
엄청 작고 타이트한데 입으면 입어지긴합니다ㅋㅋ
물놀이옷은 입다보면 늘어나니까 하는 마음으로 구매확정합니다.
아 색상은 화면같은 파우더리한 파스텔느낌은 전혀없고 새파란 하늘색임요. 패드가 힘이없어서 가슴위치가 조금은 아래에 있어요ㅎ
- 쫀쫀한데 입고 벗기 여유 없지만 혼자 가능합니다.
이뻐요. 날씬해보임.
네이비 바지랑 매치했더니 고윤정 반은 따라간듯.
-
- 하늘색을 너무 좋아해서 워터파크 가기 전에 구매했어요! 생각보다 배송 엄청 빨랐고.. 모델만큼은 아니지만 옷 때문이라도 다이어트 해보려구요 ㅎ
- 색감이 넘 예쁘고 핏하게 딱 맞아서 아주 좋습니다!
- 색감이 예쁘고 수영복으로 좋아요! 다만 진짜 입고 벗기가 빡빡하긴하고 저 하의랑 셋업으로 구매했는데 저러면 정말 뱃살이 뿅..ㅎㅎ 최대한 상의를 내리고 하의를 올리고 배에 힘을 빡 주면 갠찬슴니다^^"
"410","상품명: Congdac bikini - High rise bottom
상품 유형: 스포츠레저
브랜드명: 떨스티클럽
사용자 리뷰:
- 팬티가 좀 크단 평이 있어서 망설였는데 칼라감이나 디자인이 맘에 들어서 주문했더니 얼추 맞는거같아요ㅡ 아직 수영장에선 안입어봤지만 벗겨지지 않길 바래봅니다 ㅋㅋ
-
-  "
"411","상품명: 젤리러브 모노키니 가디건 세트 2pcs
상품 유형: 스포츠레저
브랜드명: 벤디스
사용자 리뷰:
- 이 가격에 이 정도면 대만족!! 부담스럽지 않은 수영복에 가디건까지 있어서 좋아요 ㅎㅎ
- 만족해요
다 만족하는데 다리부분 고무줄이 짱짱해서..
너무 다리가 쫑겨요 ㅠㅠ 그래도 괜찮아요
- 옷이 너무 짧아요... 엉덩이 다 덮는건 좋은데 옷 자체가 짧아서 자꾸 가슴쪽이 위에서 흘러내려요ㅠㅠ 가슴이 없어서 그런가..ㅎ 옷이 짧아보여서 XL로 샀는데도 흘러내리네요.. 셋업이랑 같이 입으면 괜찮긴한데 영 불편해요.. 그 무슨 개콘에 하얀 발레복 입고 나오는 남자들처럼 가슴이 쭈우욱 내려가버림.. 안전하게 입고싶으시다면 165 이상은 별로 추천드리지 않아요. 별개로 옷은 정말 이쁘네요. 프릴도 과하지 않고, 날씬해보이고 재질도 탄탄해요.
- 예뻐요! 위에 가디건도 줘서 좋아요 셔링 부분이 엄청난 포인뚜
- 물놀이 가려고 급히 샀는데 여자친구가 키가 좀 커서 xl로 주문했는데 잘 맞고 괜찮대요
- 실물이 훨씬 더 이쁘고 맘에 들어요 다만 누가 반품한걸 보내준거 같은데 포장지에 택배사 스티커가 붙어있더리구요 반품은 누구나 할 수 있는데 좀 찝찝한 느낌???하자는 없어요
- 너무 예뻐요!! 다이어트를 좀 더 하고 입어야 예쁘겠지만ㅋㅋ 나름 뱃살 커버도 잘되고 레이스 포인트 덕분에 러블리합니당
- 평소에 스몰입어요
셔링이 들어가있어 뱃살 커버업 좋습니다
- 넉넉하게 입으려고 라지 샀는데 하나 줄였어도 될듯해요
잘 입겠습니다
- 프릴 디자인이 있어서 예쁘고 편해서 잘 입을 것 같아요"
"412","상품명: [버니 레이스_그레이] 원피스 수영복
상품 유형: 스포츠레저
브랜드명: 루프루프
사용자 리뷰:
- 루프루프 첫 구매인데 생각보다 가슴 옆구리 컷이 깊고 미드하이 컷은 엉덩쓰 중간에 걸쳐서 좀말리네여ㅎ 입기 넘 편하고 이쁘지만 미드 컷이 강습시엔 좀 더 편한것 같아요.
그래도 프릴 포인트랑 래빗프린트가 넘 구여워서 입으면 행복해져요 ㅎㅎ 매칭 수모도 구입해보려구여~ 사이즈는 다른 브랜드와 비교해서 원래 입던대로 샀는데 잘 맞아요!"
"413","상품명: 오벨 원피스 비키니+모자 세트
상품 유형: 스포츠레저
브랜드명: 비키비키
사용자 리뷰:
- 진짜 가려줄곳 가려주면서 예쁜수영복 맞아요~
딱 맞는게 좋을것 같아서 m사이즈 했어요~
- 싸게 구매해서 잘 입고 수영했어요 가격대비 정말 좋은 수영복 모자도 들어있어서 만족
- 한사이즈 다운해서 주문해도 될거같았어요. 넉넉했습니다. 교환할까 고민했지만 시간이 촉박할듯해 그냥 입어요ㅎㅎ 우선 다리라인이 너무 예뻐보여서 굿입니다
- 배송도빠르고 가격대비에 착한가격이에요 강추합니다
- 이번여름을 위해 준비했습니다 착용감 좋아요 잘 입을께요~
-
- 색이 네이비네요 블랙인줄 알았는데ㅠ 어쨌듯 저넴하게 무난히 입을수있을듯요
- 딱맞아요 안에속바지도 같이 있어서 너무 편해요
호캉스 가서 함번 입어보려고 샀는데 대만족
근데 모자는 헐렁해서 어떻게 써야할지 모르겠어요
- 너무 예뻐요! 여행이 예정되어 있어 급하게 샀는데 생각보다 핏도 예쁘고 모자랑 한세트인게 너무 귀여워요ㅠ 담에도 여기서 골라 사볼 예정입니당
- 가격대비 너무 예뻐요!! 7월달에 여행예정이라 구경하다가 샀는데 생각보다 더 예쁘고 질도 좋아요!"
"414","상품명: 컷아웃 하프탑 비키니브라 (Black)
상품 유형: 스포츠레저
브랜드명: 비나제이
사용자 리뷰:
- 디자인 너무 예쁘고 귀여워요!! 너무 야하지도 않고 부담스럽지 않은 비키니라서 좋아요 ㅎㅎ
- 심플한데 포인트가 있는 게 마음에 들어서 구매했어요! 착용해보니 제 체형의 장점을 살려주는 스타일인 것 같아 만족스러워요
- 모델 언니 몸매에 반해서 샀다가 직접 입어보니 밋밋한 제
몸에 한 층 더 실망했슴니다,,, 근데 예쁘긴 해서 구매한 거 후회하지 않아요!! 비키니 입고 싶은데 부끄러운 분들께 아쥬 딱 ! 입니다
- 디자인 너무 마음에 들어서 가격 조금 비싼 것 같아도 구매했는데 짱 마음에 들어요!! 잘 입겠습니다 ㅎㅎ 같이 보내주신 쇼핑백?도 막 담기 좋아서 맨날 쓰고 있어요 ! 강추합니당
- 생각보다 더 이뻐요! 나시같은 기장일 거라 생각했는데 짧고 컷아웃 디자인이라 비키니 같아요
- 캐리비안베이 갈 때 입을 수영복 찾다가 구매했는데 신축성도 좋고 끈으로 포인트도 있는데 노출도 심하지 않아서 잘 입었어요
- 리본이 너무 예뻐요 !
착용하기 살짝 어렵긴 한데 그래도 입을만 해요
예뻐서 ㅊㅊ
- 바스트 있으신분은 생각보다 타이트할수 있어요 하지만 리본 넘 포인트 되고 귀여운걸요
- 75c인데 가슴은 딲맞고 리본부분은 고정되어있어요
조금 헐거운듯한 느낌은 들지만 보기 싫을 정도는 아니예요
팬츠는 워터레깅스랑 코디해서 무난하게 입을수 있어요
- 여자친구 선물로 구매했어요
끈 디테일 디자인이 마음에 들어서
같이 사이즈 보면서 주문했습니다!

일반적인 사이즈 수치 참고하시면 될 것 같아요
여자친구 아주 잘 맞았습니다!

비키니 세트랑 스커트도 구매했어요!
아주 마음에 쏙 드네요!"
"415","상품명: RIBBED SWIMSUIT_BLACK
상품 유형: 스포츠레저
브랜드명: 써피
사용자 리뷰:
- L사이즈도 상체쪽은 맞았는데 길이가 짧아서 낑겨서 교환했어요. 167이상은 길이 때문에 XL 하셔야될듯.. 디자인 너무 제 스타일이라 바로 구매했네요 잘 입을게요
- 요즘 수영복들 파스텔톤으로 러블리한거나 무채색에 오드리햅번 느낌나는 여성스러운 거 많이 나오는데 제 스타일은 아니어서 안 사고 래쉬가드만 입고 있었는데, 이 수영복 발견하자마자 장바구니 담았다가 더 고민할 거 없다 싶어서 구매했습니다 :)

노출은 많지 않은데 어려보이지 않으면서 가벼워보이지도 않으면서 활동적이어 보이면서 이지적으로 보이는 거 알려달라하면 딱 요고 말해줄 거 같습니다만 알려지지 않았으면 하는 마음이..:)

일반 수영복 소재 아니고 면 소재로 넓은 골지패턴이라 흔하지도 않고 너무 예쁩니다.

살을 아주 꽉 잡아주지는 않아도 어느 정도 쉐입은 잡아주는 거 같아서 크게 신경 안쓰시는 분들은 마구마구 사셔도 될 거 같습니다.
- 길이가 조금 짧다는 후기가 많아서 Xl 로 샀어요! 디자인이 예뻐서 샀는데 맘에 들어요 살쫌빼고 입으면 훨씬 예쁜 핏이 나올것같아요
- 우선 키카 60넘으신분들은 L사이즈 입으시는게 편하실거 같아요!!! 그리고 신축성이 좋아 몸매도 딱 잡아줘서 라인이 이쁘게 살아 좋네요 ㅎㅎ 그리고 원단도 안감도 확실하게 잡혀 좋았습니당 !
- L사이즈도 상체쪽은 맞았는데 길이가 짧아서 낑겨서 교환했어요. 167이상은 길이 때문에 XL 하셔야될듯.. 디자인 너무 제 스타일이라 바로 구매했네요 잘 입을게요
- 아주 살짝 작은감은 있지만 그냥 입어요 디자인은 정말 깔끔하고 예뻐요
- 일단 너무 편해요! 몸을 탄탄하게 잡아주는 느낌은 아니지만 세로줄 때문인지 블랙이어서 그런지 날씬해보여요! 만족합니다
- 사이즈가 작다는 후기를 보고 한 사이즈 업해서 입었는데
기분 좋게 딱 맞았습니당 !
- 생각한사이즈 그대로예요
토르소길이때문에 m했는데 딱맞아요
- 실제로 입었을때 새거라 어깨쪽이 타이트한 느낌 있지만 입다보면 괜찮아질듯..사진은 차마 민망시러 못올리지만
M살까하다 라지 샀는데 라지 산게 잘한선택였네요! 엠이였음 작았을거예요!적당히 위아래 보통 M으로 많이 입는편입니다~"
"416","상품명: [디즈니] 여성 스티치 스트라이프 타이스트랩 원피스 스카이블루 RN-LS2F593-SB
상품 유형: 스포츠레저
브랜드명: 레노마수영복
사용자 리뷰:
- 레노마 X 스티치 콜라보 원피스 수영복 후기! 세로 스트라이프 패턴이라 몸매가 진짜 예뻐 보여요. 백 스타일은 타이백이라 내 몸에 딱 맞게 조절할 수 있어서 좋았어요. 스티치 캐릭터도 귀엽고, 흔하지 않은 디자인이라 소장 가치 뿜뿜! 한 겹이라 엄청 가볍고, 강습용으로도 딱일 것 같아요. 토르소 길이만 고려해서 구매하면 딱 맞을거 같아요
- 수영 시작하려고 구매했습니다!! 다른 수영복 보다는 사이즈가 넉넉한 편입니다! 색감도 너무 이뻐서 수영할때마다 기분이 좋네요☺️🧡
- 큽니다...이쁜데
이중아니라서 빨리 늘어날거 같은데 크네요
- 스트라이프 패턴이 청량한 느낌이예요! 마음에들어요
- 스티치보고 구매했는데 너무 귀엽고 예뻐요
이 수영복입고 가니 수영장에서 다들 이쁘다고 잘 어울린다고 해 주셨어요~^^
다만 사이즈가85가 제일 작은사이즈인데 다른제품s에 비해 많이 여유가있어서 편하면서도 큰 느낌입니다
강습받을때 기준으로...큰느낌
휴양지에선 딱좋아요~ 힙도 잘 가려주고^^"
"417","상품명: UPF50+ 스토미 래쉬가드
상품 유형: 스포츠레저
브랜드명: 비키비키
사용자 리뷰:
- 다들 노란색같은 하얀색이라고 해서 좀 걱정했는데
전 오히려 새하얗지않아서 더 괜찮은것 같아요
약간 베이지톤.이 있긴한데 딱보면 그냥 흰색같아요~
색상은 크게 문제될게 없고요
화면에선 도톰해 보여서 걱정했는데 후들후들. 너무
얇지 않고 딱 적당한 두깨네요~~
부드럽고 비침없고 가벼워서 물놀이 하고 나오면
금방 마를것 같아요~~~
사이즈 구매할때 살짝 고민했는데 162-48키로 s사이즈
하니깐 적당히 핏되면서 딱 이쁩니다^^
-
- 편하고 짱짱해서 좋아요 겨울 물몰이에 최고에요
-
- 급하게 빠지가려고 시켰는데 가서 편하고 이쁘게 잘 입었어요 !! 핏하게 입을수있고 몸매도 이쁘게 잡아줘서 좋았어용
- 화이트는 좀 부담스러운데 은은한 아이보리 색상이 너무 마음에 들어요
- 화이트는 좀 부담스러운데 은은한 아이보리 색상이 너무 마음에 들어요
- 작을까봐 걱정했는데 끼지 않고 딱 맞아요!
옷 색은 하늘색이 채도가 높은 편 입니다
- 색이 약간 노란빛인데 쉽게 안더러워질것 같아서 오히려 더 좋아요! 핏도 예쁘고 자외선 차단되는게 제일 좋아요
- 너무머무 이쁘고 잘 산거 같아요 딱붙어서 머무 조ㅗ아뇨"
"418","상품명: 태미 원지 파파야
상품 유형: 스포츠레저
브랜드명: 셸컬렉터
사용자 리뷰: "
"419","상품명: Niki 니키 래쉬가드(IV)
상품 유형: 스포츠레저
브랜드명: 리모아르
사용자 리뷰:
- 붙는거 싫어서 L 샀는데 여유있고 편해요 급하게 주문했는데 바로 보내주셔서 잘 입었어요 감사합니다
- 여행가려고 급하게 장만했는데 못가게 되서 장롱행이 되버렸네요 사이즈는 여유있게 넉넉하게 잘 맞는거 같습니다 나중에 잘 입을게요
- 대만여행갈때 입으려고 샀어요! 쫀짠하니 잘입겠습니다~"
"420","상품명: [SET] 여성 루즈핏 집업 래쉬가드&베이직 보드숏 스윔팬츠
상품 유형: 스포츠레저
브랜드명: 헤링본
사용자 리뷰: "
"421","상품명: Sage Mist Greyish Jade (4448)
상품 유형: 스포츠레저
브랜드명: 르망고
사용자 리뷰:
- 화면보다 실물이 더
반짝이고 이쁘네요~
한겹이라도 적당하게 핏하고
신축성도 좋은거 같아요
두겹보다 확실 입기 편한거 같아요~
- 넘 예쁘지만 입으려면 브라질리언 왁싱 해야합니다ㅠㅠ
- 실물이 더 이쁜 수영복
키167 몸무게 62~3kg
사이즈 고민만 3일 했어요~
큰것보다 타이트한게 수영하기 좋아서
L사이즈 구매했어요 아플정도 타이트함은
아니구요.~
물에들어가면 딱 좋은핏!
- 수영복 반짝반짝 너무 예뻐요 르망고 처음이라 사이즈 고민을 엄청 했는데 후기믿고 딱맞게 살껄ㅜㅜ 원단이 스판처럼 쭉쭉 늘어나는 재질인데 유교걸이라 제기준 엉덩이 천은 좀 모자라요 어쨋든 수영복은 넘 이쁘네요
- 은은하게 반딱반딱 예쁩니다 스웨이브 라지 입는데 르망고도 라지 딱입니다
- 은은하게 쁜짝빤짝 예쁩니다 스웨이브 라지 입는데 이것도 라지 괜찮아요
-
- 프리다이빙할때 입으면 이쁠꼬같아서 구매했는대 역시 이뻐요
- 아직 착용전이지만, 예쁘게 잘 입을 것 같아요. 물속에서 더 예쁠 듯!! 옆구리 실밥 찌풀.. 같이 코디되어 있는 얼음(?) 프린트 수모는 별로 안 예뻐서 타브랜드 수모로 구매완!!
- 반짝반짝 포일 수영복... 영롱 그 자체
얼른 물에 들어가고싶어지는 마법"
